tweet,label_emotion,label_sentimen,label_hate
rekam hancur sudah sih otak jongkok sok pintar,anger,negatif,1
di komix saja tertawa iya ini haha di batuk bu aji tertawa uhuk di sepi tanpa kamu,sadness,netral,0
niruin sistem sekolah lain tidakkreatif amat jadi sekolah terlalu norak sih ya apa selalu pakai ungulan baru lihat ungulan ya haha,anger,negatif,1
sepi kosong macam hati,sadness,netral,0
aduh lebih baik ajar baca dulu deh belum komen stat orang biar tidak salah arti itu tertawa malu lah asal komen tapi salah wkawka,anger,negatif,1
sakit tidaksih saudara laki kayak nya sakit deh,sadness,netral,0
sebentar lagi padahal pakai macet segala,anger,negatif,1
luka karena cinta ingat pada kita,sadness,netral,0
sudah lama sangat han pasti terima kasih banyak hanifa,happy,positif,0
cihe zayn malik norak selamat ya tertawa iya tapi memang jadi kayak anak punk cont,happy,positif,0
terima kasih homo tertawa iya hapy birthday ayu hehe sudah tua saja ini he,happy,positif,0
astagah sifat humoris scorpio adalah buah topeng untuk tutup semua luka hidup kiscorp,sadness,netral,0
thae pkn susah banget,anger,negatif,1
amin amin mbak dew sudah lama sekali tidakmerasakan sensasi lahir jadi tidaktahu ini sudah sampai mana progres he,happy,positif,0
sejak kapan saya ngfolow dia dan semenjak kapan saya di folow back ini aneh,fear,negatif,1
ini bonbin memang sudah tidakke urus payah tabrak pagar zebra di kb surabaya mati,anger,negatif,1
mereka sudah punya teman lama saya lupa argh,sadness,netral,0
bikin orang kesal saja,anger,negatif,1
mana ada maling aku penjara penuh badan besar hsil kan besar,anger,negatif,1
macet coy menteri badan usaha milik negara,anger,negatif,1
tidakada beda parah,anger,negatif,1
kamu itu suka munafik padahal sering lihat aktivitas aku mirip bagaimana tapi tidakpernah mau sapa lebih dahulu,sadness,netral,0
huh siap tanggal ulumsunguh seram kenapa tidaklangsung naik kelas saja sih ribet amat mesti ada ulum,fear,negatif,1
bigrt suatu sat saya akan jadi kamu tempat sampah sama seperti kamu jadin saya tempat sampah,anger,negatif,1
galau bingung mau ngapain tapi malas mau sedang apa,sadness,netral,0
sampai kalah awas kamu ya,anger,negatif,1
malas sekali ya dinas malam orang tidur saya kerja sh sekali cuma ingin libur tahun keluh at rumah seni triplek,sadness,netral,0
kasihan pasti nungu lama ya terus resulta apa,sadness,netral,0
kamu kira odong bohong odong tertawa oi adi bawa krts,anger,negatif,1
ih prabowo saya pemaf kok tapi maaf saya dendam tidakush minta akun kalau bwat di delcon picik otak kamu,anger,negatif,1
pas mau kapar tiba ingat tugas biasa indonesia matematika ekonomi,sadness,netral,0
soresore nyomay enak ini hq indosat sama grafit building nd flor,happy,positif,0
cinta sekali sih tapi sayang itu cewek tidakngangep tertawa,sadness,netral,0
jijik anat nak angkat call jijik tahu tidak jijik,anger,negatif,1
kami muak atas tidak pasti hukum di rezim ini hukum itu beri keadilaan serta pasti bukan ketidakpastian,anger,negatif,1
alah cewek jaman sekarang dicatcall sedikit langsung tulis esai di instagram cerita soal harrasment dasar sjw lah iya,anger,negatif,1
baru di sini dia lihat nipunya masa iya dia bilang begini ya sudah mbak istri polisi kan sini cium muah jijik banget sumpah kena bibir kan lagi sini muah anjink,anger,negatif,1
sumpah saya jijik dengar lagu aaaaaaa aisya jatuh cinta cantik hari ini aku cantik kita goyang dua jari aaah,anger,negatif,1
mantap tidakbisa tolak itu sih maruk,anger,negatif,1
gereget kalau tonton televisi berita korupsi melulu,anger,negatif,1
sudah ah jangan sedih kata strong sel adit,sadness,netral,0
hina saja aku terus lama lama aku muak dengan keluarga ini,anger,negatif,1
yang salah siapa masa yang kalah harus saya,anger,negatif,1
muak saya lihat tingkah kamu lama lama mirip anakanak begitu tingkah kamu masa kecil suram ya,anger,negatif,1
bodoh amat bocah nekat the jak tidak bisa akur kalau model mereka begitu jijik kalau harus satu mindset sama mereka bodoh permanen,anger,negatif,1
bicara asal ngejiplak saja sok tahu sangat sih at sos wisma slip lt,anger,negatif,1
minum obat kamu jangan sampai sakit ya awas saja kalau besok tidakmasuk,fear,negatif,0
agak lelah ini,sadness,netral,0
ingin di pijit sekali rasa sakit semua kaki ini,sadness,netral,0
sesak sekali tidaksih kalau pacar rebut teman sendiri yang rebut tidakpunya otak yang rebut tidaktahu malu,sadness,netral,0
boarding pas dan nyata delay menit terminal saya others,sadness,netral,0
dalam hati aku nanti serah hati bagai tanda tulus cinta,love,positif,0
saya lelah saya bosan saya jenuh,sadness,netral,0
muka cemberut do not be sad baby,sadness,netral,0
semangat go go haha tidaksemangat sangat a jenuh gila ajar sendiri di kamar,sadness,netral,0
sudah panas perih gatal ya ampun parah sangat sih,sadness,netral,0
aduh mentang cantik jadi kamu bisa nilai kurang orang senak begitu ya jangan sombong mbak cantik itu milik tuhan,anger,negatif,1
walau ramadan sebar energi baik harus lebih semangat banding belum terima kasih untuk usaha listrik negara batam,happy,positif,0
selamat datang di ibs bulan depan kakak wkwk,happy,positif,0
oma dokter dika tolong pasangin gocar buat saya pulang ya downloadin aplikasi gojek sampai oma dapat gocar dan pulang selamat sampai tuju happily ever after,happy,positif,0
kasar dia bilang kalau pakai lagi dengar musik yang keluar selalu musik shinhwa bikin ingin joget tertawa xd itu nama autoreaction sih xd,happy,positif,0
kenapa helat asi games yang akan gelar agustus nanti kurang gema karena para warganet sedang khusuk main tagar politik sukseskanasiangames,anger,negatif,1
dudeeee please shes better tahan nyanyi dangdut generasi belum yang umbar toket paha gosip kawincerai dan lain lain situ tidak lihat dia lagi ngerubah citra biduan di khalayak ramai timviavallen,anger,negatif,1
hai para hujat kpopers aku pikir musik itu selera kayak makan mie instan kamu suka mie sedap aku suka indomie aku suka korean kalian suka pop ada yang dandut dan more simpel sekali hanya masalah pilih yang nyaman di telinga saja kok,anger,negatif,1
rokok itu candu bukan arti tidak bisa henti karena nyata saya juga bisa henti dengan sadar penuh tapi sulit akan lebih mudah cegah sih calon okok daripada nasihat sih keras kepala yang lanjur puja dan hamba pada segera mungkin rokok,fear,negatif,1
ini salah satu sebab kenapa aku lebih baik tidak perlu punya anak cuma suka anak kecil lama masih lucu saja ya tapi kalau kasih makan anak kecil pasti jadi anak besar kan ya,fear,negatif,0
allah itu maha baik dan maha romantis kalau dia bilang tunggu jangan lah paksa sabar tawakkal sama allah ketika allah hendak semua asa bikin merinding saking romantis,love,positif,0
rumah adalah tempat mana segala rasa rindu pulang tentang raga yang rindu peluk tentang kasih yang rindu sayang tentang rindu yang ingin pecah jauh apa kaki lang ada rumah yang selalu nanti pulang,love,positif,0
apa sama antara tidak punya pacar dan puasa iya benar samasama sabar tahan diri dan tunggu nikmat yang hakiki percaya bahwa bahagia itu akan tiba pada waktu semangat tunggu buka semangat puasa,happy,positif,0
ajar jadi oposisi mana partai ini kok nyinyir dan provokatif sekali ini tanda juga tidak mampu jadi oposisi yang baik,anger,negatif,1
lepas dari krim dokter alias krim klinik dan alhamdulillah tidak jadi iritasi atau apa yang tyda diinginkannn yang penting kalau mau out pakai sunscreen bep,happy,positif,0
alhamdulillah wa syukurillah puji syukur ke hadirat allah subhanahu wa taala atas limpah rahmat dan hidayah kita masih beri waktu dan sempat untuk bagi sama teman yatim piatu di bulan ramadan dalam acara misezbogoronramadhan yang langsung pada hari minggu kemarin,happy,positif,0
tuhan tidak beri kita hati dan mulut untuk keluh dan omel malainkan ia ajar kita untuk syukur lalu hati dan mulut kita selamat siang sahabat,happy,positif,0
ajar agama yang tuntas jadi tidak garang dalam hidup bisa saja sebut alquran terus kamu mau jelek bisa bisa baca alquran tidak,anger,negatif,1
tidak perlu banyak berandaiandai hidup di dunia real tidak seperti di film radit dan jani guna pola pikir yang logis saja sekarang sih,anger,negatif,0
kalau ada yang paling saya ingin dari orang yang saya sayang adalah waktu dan juga sabar saya tidak begitu peduli soal banyak apa dia bisa beri materi juga janjibila dia tidak bisa sedia waktu dan tidak mampu hadap lemah saya falafu,love,positif,0
pas buka pengem banget makan yang beda sudah niat mau makan mie aceh orang nasi bebek pas jalan tidak tahu nya bahkan ke bbs makan nasi sama pindang dan urab kadang nafsu kalah ekonomi,sadness,netral,0
saya bagai pribadi katolik bangga punya yesus dalam hidup saya sbesar apa masalah hidup dia tidak pernah tingglkan saya terima kasih lasih yesus atas tntangan yang engkau brikan,happy,positif,0
yang paling tunggu lama ini ya buka sama sekolah dasar sampai teman yang benar benar seru benar benar asyik dan benar benar yang lain sama tidak se greget itu kecuali anak pasti wkwk fix cepat kilat dan nomor bacot mandiri kalau ikut ya bilang tidak ya bilang benar benar oke,happy,positif,0
baru kali ini temu teman mau buka bisnis yang sama terus mau sontek tapi dia izin dulu kalau mau plagiatcuy masih aku gaisok gambar sama sekali tapi erti susah cari ide buat desain bayar mahal ke orang lah dia enak jidat sontek,anger,negatif,1
saya tanya serius ya bila umbar ngember nama debitur ke media bukankah langgar pbi rahasia nasabah,anger,negatif,1
salah satu momen yang di tunggu saat bulan puasa yaitu buka sama karena aku selalu ingat dengan pepatah jawa witing tresno jalar soko kuliner yang arti cinta datang karena makan yang di bayar petuahpuasa,happy,positif,0
akhir akhir ini sering nonton kok makin seru yafinally saya pikir nyata seru ya karena waktu proses pnangkapan bagai kilah yang dikeluarka sama sangka itu ya konyol semua kwkwkwk,happy,positif,0
sudah tidak perlu pajang hadis atau ayat allah untuk benar karena jika kita niat baik sama sama tak akan ada jual ayat dan hadis demi benar pihak,anger,negatif,1
hati yang sakit dan rasa sakit oleh buat oranglain sungguh sedang sakit oleh diri sendiri hanya karena besar marah besar ego maka besar kecendrungan untuk salah orang lain,sadness,netral,0
oke mau cerita banyak euh jadi tadi barusan banget habis tonton film lima gratis aku lupa sponsor siapa perempuan gera apa begitu betul teman punya tiket gratis yang dibagiin di kota bandung he keren kan ya teman,happy,positif,0
jika kamu suatu saat besar nanti mungkin kamu akan lebih erti tapi untuk sekarang kamu hanya cukup jadi dengar yang baik saja aku dan ibu kamu sudah hampir tahun tidak tegur siapa alas karena egois yang buat hubung kami makin jauh aku adalah orang yang sangat egois,sadness,netral,0
perang itu sama teroris bukan bela teroris perang itu sama dakwah radikal bukan bela radikal banyak bicara saja besar masih ingat kunjung usir nyali kamu seperti ayam sayur sok bicara perang,anger,negatif,1
jadi lokasi tepat di tengah segara ana yang tutup mangrove kalau siang sekolah kerendem air laut yang naik jadi anakanak sekolah biasa pulang copot sepatu mereka miris lihat sekaligus tampar diri saya pribadi,sadness,netral,0
alhamdulillah bahagia rasa ramadan ini bisa jembatan syeh dari palestina untuk hadir di beberapa masjid di pelalawan pada hari waktu dan tempat yang beda,happy,positif,0
seringkali kita luput sadar betapa banyak kita minta cinta dari orang lain betapa bnyknya kita mminta perhati dari orang lain tapi betpa sedikit kita beri cinta dan perhati pada orang lain fiersabesari,love,positif,0
ada seri asli buku pertama joe punya koleksi semua cerita keren mbah travel blogger ini gara buku unit inspirasi keliling indonesia,happy,positif,0
make sure belum maki orang lain jelek kamu lebih kece make sure belum maki orang lain tolol kamu lebih cerdas make sure belum maki orang lain drama kamu bukan orang yang bawa asa,anger,negatif,1
elaah serius amat blek orang pintar tidak pernah rasa pintar kalau dia sudah rasa ya arti kurang pintar tugas kita ajar supaya tidak seperti dia,anger,negatif,1
alhamdulillah ala kulli haal jazakumullah ntk pak arief dan pak basyit atas bimbing arah coret revisi omel dan bagai lama semester ini sehat selalu ya pak tetap inspirasi latepost,happy,positif,0
subhanallah tulis jalan pak ini luar biasa my respect for kamu ayah mosque of laredo,happy,positif,0
baru tumpang yamg mau naik kadang saya suka gemessssss mau turun mereka ini sudah jubel pintu iya sih mereka cari nafkah tapi jangan seperti ini biar kami para tumpang turun dulu terima kasih,anger,negatif,1
kuat tidak iman orang itu bisa lihat saat dia mulai jatuh cinta cinta itu ngeri sampai sampai bisa bikin orang korban iman demi cintaaa,fear,negatif,1
satu jam yang siasia itu akhir bikin aku kaca sama diri sendiri berapa banyak waktu orang lain yang sudah aku siasiakan ketika aku tidak tepat waktu penuh janji dengan orang lain,sadness,netral,0
warganet yang rasa bahwa diri maha benar tambah dengan lingkung sosial di negara ini buat lawan sexual harassment jadi sangat sulit they normalize that time to speak up jangan mau diam saja jadi korban,anger,negatif,1
iya tahu kok paham juga yang nama pisah itu tidak enak tapi gantung bagaimana kita sikap dan tidak harus benci apalagi sama mereka yang tidak salah apa cukup dengan sikap kena seperti itu lagi,sadness,netral,0
tuju banget sama kok ernest karena telah beberapa bulan baca cerita di ignya catwomanizer nyata banyak banget perempuan sama laki yang tidak berani bicara kalau mereka leceh dan jatuh jadi trauma umur hidup loh nyata ini nyata bukan rekayasa seram bayang,fear,negatif,0
oh ini to oh cuma gin saja to kamu kami dukung ri bukan komisi berantas korupsi imitasi itu itu yang di merdeka selatan yang ada tapi kayak tidak ada,anger,negatif,1
alhamdulillah hari ini masih beri sehat dan sempat untuk ukir buah kenang agar kisah hidup kita makin hari jadilebihbaik bijak sedia sosial dengan dukung koneksi internet yang lancar,happy,positif,0
terima kasih kenan hadir buka sama merdu lantun suara azan dengar dari arah musala ucap siapa untuk semua selamat buka puasa temantemanbukber,happy,positif,0
saat jadi sesuatu jangan langsung kamu tunjuk musuh bagai biang kerok ajar dan dalam dulu jangan langsung tuduh itu juga fitnah nama jika memang diri tahu dan ada bukti tampil ke muka jangan hanya bisa nilai dengan asumsi,anger,negatif,1
banyak juga yang pelak dengan kalimat alah kamu cuma begitu saya bahkan lebih saya saja biasa kamu kenapa lebih banget sih enggak usah cari muka deh itu kenapa many men are easy to do sexual harrashment soal many korban still keep silent dan stay to think positif,anger,negatif,1
rumah bukan sekadar benda mati tempat kita kembali telah kita pergi tapi rumah adalah tempat kembali untuk segala pergiseperti keluarga ayah ibu yang bisa tenang saat kita marah kepada dunia tapi mereka tetap dukung dan ada pada titik rendah kita rumah surga,love,positif,0
